?cls	?xref
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000074>	"CL:0000023"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"PMID:28434803"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000122>	"CL:0000300"
<http://purl.obolibrary.org/obo/PLANA_0000229>	"CL:0000021"
<http://purl.obolibrary.org/obo/PLANA_0000420>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000420>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0000420>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0000420>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000420>	"PMID:30143032"
<http://purl.obolibrary.org/obo/PLANA_0000420>	"PMID:22125640"
<http://purl.obolibrary.org/obo/PLANA_0000223>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000223>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000223>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000223>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000223>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:27122174"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000093>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0004504>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0004504>	"PMID:11972158"
<http://purl.obolibrary.org/obo/PLANA_0004529>	"UBERON:0002416"
<http://purl.obolibrary.org/obo/PLANA_0000138>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000475>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000475>	"ASIN:B000M4NK9M"
<http://purl.obolibrary.org/obo/PLANA_0004532>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0002023>	"PMID:26711341"
<http://purl.obolibrary.org/obo/PLANA_0002023>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0002023>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0002023>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0002023>	"UBERON:0007601"
<http://purl.obolibrary.org/obo/PLANA_0000227>	"BTO:0000535"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"CL:0000000"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"XAO:0003012"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"CALOHA:TS-2035"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"WBbt:0004017"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"GO:0005623"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"VHOG:0001533"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"KUPO:0000002"
<http://purl.obolibrary.org/obo/PLANA_0000499>	"FMA:68646"
<http://purl.obolibrary.org/obo/PLANA_0002069>	"PMID:27240733"
<http://purl.obolibrary.org/obo/PLANA_0000113>	"UBERON:0000479"
<http://purl.obolibrary.org/obo/PLANA_0000113>	"https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000000.md"
<http://purl.obolibrary.org/obo/PLANA_0000002>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:22339734"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:26017970"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:20967238"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"UBERON:0000010"
<http://purl.obolibrary.org/obo/PLANA_0000080>	"PMID:26884331"
<http://purl.obolibrary.org/obo/PLANA_0000522>	"GO:0044425"
<http://purl.obolibrary.org/obo/PLANA_0000219>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000219>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000219>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000219>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0000041>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000005>	"PMID:28072387"
<http://purl.obolibrary.org/obo/BSPO_0000070>	"FBql:00005841"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"HsapDv:0000002"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"WBls:0000092"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"OGES:000022"
<http://purl.obolibrary.org/obo/UBERON_0000068>	<http://www.snomedbrowser.com/Codes/Details/296280003>
<http://purl.obolibrary.org/obo/UBERON_0000068>	"OGES:000000"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"WBls:0000102"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"WBls:0000003"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"FBdv:00005289"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"EV:0300001"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"BilaDO:0000002"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"FMA:72652"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"XAO:1000012"
<http://purl.obolibrary.org/obo/UBERON_0000068>	"MmusDv:0000002"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"FMA:24120"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"EFO:0000399"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"MmusDv:0000000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"XAO:1000000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"ZFS:0100000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"FBdv:00007012"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"HsapDv:0000000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"PdumDv:0000090"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"BILS:0000105"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"ZFS:0000000"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"OlatDv:0000010"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"WBls:0000002"
<http://purl.obolibrary.org/obo/UBERON_0000105>	"ncithesaurus:Developmental_Stage"
<http://purl.obolibrary.org/obo/PLANA_0000418>	"UBERON:0000033"
<http://purl.obolibrary.org/obo/PLANA_0000412>	"UBERON:0001731"
<http://purl.obolibrary.org/obo/BSPO_0000005>	"FMA:24137"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:26618653"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:15866156"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:27800171"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:28495872"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:22445864"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:25493551"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:27240733"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:22884275"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:21852957"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:20865784"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:21828097"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:27606067"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:22427692"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:22549959"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:26017970"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0000075>	"PMID:30143032"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"CL:0000018"
<http://purl.obolibrary.org/obo/PLANA_0000222>	"PMID:25404302"
<http://purl.obolibrary.org/obo/PLANA_0000228>	"PMID:27330085"
<http://purl.obolibrary.org/obo/PLANA_0000228>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000228>	"PMID:23652002"
<http://purl.obolibrary.org/obo/PLANA_0000228>	"CL:0000015"
<http://purl.obolibrary.org/obo/PLANA_0000007>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000007>	"PMID:28812561"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:19211673"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:30399335"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:21295481"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:27122174"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:20707997"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:27034770"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:17251262"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:18287199"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:21806978"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:27074666"
<http://purl.obolibrary.org/obo/PLANA_0000072>	"PMID:26556349"
<http://purl.obolibrary.org/obo/PLANA_0000001>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0007541>	"OCLC:16809160"
<http://purl.obolibrary.org/obo/PLANA_0007541>	"PMID:20865784"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"ISBN:9780070316607"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"PMID:26904543"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000048>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0002062>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0002062>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0002062>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:19211673"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:20215344"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:22439894"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27864883"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:24131630"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:24950970"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:24922054"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:30399335"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:22549959"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:29357350"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27612382"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:25558068"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28807897"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:29291981"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:21566185"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:16890156"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:22411224"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:30143032"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27612384"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:27063937"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:18287199"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:23954785"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:24737865"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28126842"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:29184198"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:29291974"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28245923"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:28461239"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:23297191"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"CL:0000540"
<http://purl.obolibrary.org/obo/PLANA_0000099>	"PMID:24040508"
<http://purl.obolibrary.org/obo/PLANA_0002141>	"PMID:22074376"
<http://purl.obolibrary.org/obo/PLANA_0002141>	"PMID:19022767"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:28072387"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:30194301"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21282632"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:25356635"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:19048075"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:17553481"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22339734"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26618653"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:16033796"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:15866156"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:18202849"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:30962434"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22445864"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:17905225"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22479207"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21664348"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27163480"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27149082"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:25278423"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27501047"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27304889"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22884275"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21852957"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:17376870"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:20844018"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24173799"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:20215344"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:19247960"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22385657"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24367277"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24903754"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:25017721"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27523733"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24120894"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22543868"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21356107"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22439894"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22318224"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:18063755"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"https://doi.org/10.1101/279364"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29674432"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23250205"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27864883"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21458439"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24131630"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23903188"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:18786419"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26516985"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29100657"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24922054"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:17670787"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27542689"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29674431"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24523458"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27068018"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26057828"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21937596"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:28757112"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27606067"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22371573"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:20599901"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:17390146"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22899852"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26114597"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:21894189"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26651295"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22427692"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23629965"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24063805"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:20040488"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27013241"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23318635"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22696458"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:19174194"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22549959"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:30485821"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24415944"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26457503"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:28216315"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:28137894"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27551436"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27150006"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23235145"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:18456843"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:25956527"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27502555"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:20223763"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:24992682"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29557542"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29906446"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:25254346"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:27122174"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:28287248"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:30471994"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29547123"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:16344473"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:28292427"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:22252538"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23405188"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:26525673"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:23318641"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"PMID:29095551"
<http://purl.obolibrary.org/obo/PLANA_0000429>	"https://github.com/obophenotype/planaria-ontology/blob/master/metadata/planarefs/planaref-0000004.md"
